sample_id,region_id,state,district,date,latitude,longitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,rainfall_ratio_24h_to_7d,rainfall_acceleration,soil_wetness_index,temperature_c,neighbor_risk_mean,neighbor_count,elevation_m,slope_deg,ndvi,vegetation_vulnerability,terrain_rainfall_interaction,soil_rainfall_interaction,hazard_score,label,label_source
IN-RAI-RAIGAD__2026-04-06,IN-RAI-RAIGAD,Maharashtra,Raigad,2026-04-06,18.5158,73.1822,79.0,219.0,376.0,376.0,0.21010638297872342,6.0,0.2228808535862478,27,0.47,3,570,24,0.52,0.10698280972139894,1896.0,83.80320094842916,0.3222523853647584,0,proxy
IN-RAI-RAIGAD__2026-04-07,IN-RAI-RAIGAD,Maharashtra,Raigad,2026-04-07,18.5158,73.1822,85.0,237.0,461.0,461.0,0.1843817787418655,6.0,0.2732661529342027,27,0.47,3,570,24,0.52,0.1311677534084173,2040.0,125.97569650266745,0.35026765727345677,0,proxy
IN-RAI-RAIGAD__2026-04-08,IN-RAI-RAIGAD,Maharashtra,Raigad,2026-04-08,18.5158,73.1822,91.0,255.0,507.0,552.0,0.1794871794871795,6.0,0.3272080616478957,27,0.47,3,570,24,0.52,0.15705986959098991,2184.0,165.8944872554831,0.3740107300120308,0,proxy
IN-RAI-RAIGAD__2026-04-09,IN-RAI-RAIGAD,Maharashtra,Raigad,2026-04-09,18.5158,73.1822,97.0,273.0,553.0,649.0,0.17540687160940324,6.0,0.38470657972732664,27,0.47,3,570,24,0.52,0.18465915826911677,2328.0,212.74273858921163,0.39828160358048026,1,proxy
IN-RAI-RAIGAD__2026-04-10,IN-RAI-RAIGAD,Maharashtra,Raigad,2026-04-10,18.5158,73.1822,103.0,291.0,595.0,752.0,0.173109243697479,6.0,0.4457617071724956,27,0.47,3,570,24,0.52,0.21396561944279788,2472.0,265.2282157676349,0.42258797028649747,1,proxy
IN-RAT-RATNAGIRI__2026-04-01,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-01,16.9902,73.312,40.0,40.0,40.0,40.0,1.0,40.0,0.023710729104919975,28,0.43,3,350,22,0.57,0.01019561351511559,880.0,0.948429164196799,0.17008138821359603,0,proxy
IN-RAT-RATNAGIRI__2026-04-02,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-02,16.9902,73.312,46.0,86.0,86.0,86.0,0.5348837209302325,6.0,0.05097806757557795,28,0.43,3,350,22,0.57,0.02192056905749852,1012.0,4.384113811499703,0.18338838322516574,0,proxy
IN-RAT-RATNAGIRI__2026-04-03,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-03,16.9902,73.312,56.0,142.0,142.0,142.0,0.39436619718309857,10.0,0.08417308832246592,28,0.43,3,350,22,0.57,0.03619442797866035,1232.0,11.95257854179016,0.22102734037330293,0,proxy
IN-RAT-RATNAGIRI__2026-04-04,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-04,16.9902,73.312,62.0,164.0,204.0,204.0,0.30392156862745096,6.0,0.12092471843509188,28,0.43,3,350,22,0.57,0.05199762892708951,1364.0,24.668642560758745,0.24349501012087318,0,proxy
IN-RAT-RATNAGIRI__2026-04-05,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-05,16.9902,73.312,68.0,186.0,272.0,272.0,0.25,6.0,0.16123295791345585,28,0.43,3,350,22,0.57,0.06933017190278602,1496.0,43.85536455245999,0.26890963105355487,0,proxy
IN-RAT-RATNAGIRI__2026-04-06,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-06,16.9902,73.312,74.0,204.0,346.0,346.0,0.2138728323699422,6.0,0.2050978067575578,28,0.43,3,350,22,0.57,0.08819205690574985,1628.0,70.963841138115,0.294427962558259,0,proxy
IN-RAT-RATNAGIRI__2026-04-07,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-07,16.9902,73.312,80.0,222.0,426.0,426.0,0.18779342723004694,6.0,0.25251926496739774,28,0.43,3,350,22,0.57,0.10858328393598105,1760.0,107.57320687611144,0.3211983299938372,0,proxy
IN-RAT-RATNAGIRI__2026-04-08,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-08,16.9902,73.312,86.0,240.0,472.0,512.0,0.18220338983050846,6.0,0.3034973325429757,28,0.43,3,350,22,0.57,0.13050385299347955,1892.0,143.25074096028453,0.34429765643721255,0,proxy
IN-RAT-RATNAGIRI__2026-04-09,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-09,16.9902,73.312,92.0,258.0,518.0,604.0,0.1776061776061776,6.0,0.35803200948429165,28,0.43,3,350,22,0.57,0.15395376407824543,2024.0,185.46058091286307,0.3679105572730005,0,proxy
IN-RAT-RATNAGIRI__2026-04-10,IN-RAT-RATNAGIRI,Maharashtra,Ratnagiri,2026-04-10,16.9902,73.312,98.0,276.0,560.0,702.0,0.175,6.0,0.4161232957913456,28,0.43,3,350,22,0.57,0.17893301719027863,2156.0,233.02904564315355,0.3915447248088933,1,proxy
IN-RUD-RUDRAPRAYAG__2026-04-01,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-01,30.2844,78.9811,58.0,58.0,58.0,58.0,1.0,58.0,0.03438055720213397,19,0.55,4,895,32,0.43,0.019596917605216365,1856.0,1.9940723177237702,0.25001803578029935,0,proxy
IN-RUD-RUDRAPRAYAG__2026-04-02,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-02,30.2844,78.9811,66.0,124.0,124.0,124.0,0.532258064516129,8.0,0.07350326022525193,19,0.55,4,895,32,0.43,0.041896858328393606,2112.0,9.114404267931238,0.2685349875823146,0,proxy
IN-RUD-RUDRAPRAYAG__2026-04-03,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-03,30.2844,78.9811,78.0,202.0,202.0,202.0,0.38613861386138615,12.0,0.11973918197984589,19,0.55,4,895,32,0.43,0.06825133372851216,2496.0,24.187314759928867,0.31923473857735607,0,proxy
IN-RUD-RUDRAPRAYAG__2026-04-04,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-04,30.2844,78.9811,86.0,230.0,288.0,288.0,0.2986111111111111,8.0,0.17071724955542383,19,0.55,4,895,32,0.43,0.09730883224659159,2752.0,49.166567871962066,0.35064035807991045,0,proxy
IN-RUD-RUDRAPRAYAG__2026-04-05,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-05,30.2844,78.9811,94.0,258.0,382.0,382.0,0.24607329842931938,8.0,0.22643746295198577,19,0.55,4,895,32,0.43,0.1290693538826319,3008.0,86.49911084765857,0.3854633861110625,1,proxy
IN-RUD-RUDRAPRAYAG__2026-04-06,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-06,30.2844,78.9811,102.0,282.0,484.0,484.0,0.21074380165289255,8.0,0.2868998221695317,19,0.55,4,895,32,0.43,0.1635328986366331,3264.0,138.85951393005334,0.4208605820577234,1,proxy
IN-RUD-RUDRAPRAYAG__2026-04-07,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-07,30.2844,78.9811,110.0,306.0,594.0,594.0,0.18518518518518517,8.0,0.3521043272080617,19,0.55,4,895,32,0.43,0.2006994665085952,3520.0,209.14997036158863,0.4579802712787448,1,proxy
IN-RUD-RUDRAPRAYAG__2026-04-08,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-08,30.2844,78.9811,118.0,330.0,654.0,712.0,0.18042813455657492,8.0,0.4220509780675756,19,0.55,4,895,32,0.43,0.24056905749851812,3776.0,276.0213396561944,0.4896839922356651,1,proxy
IN-RUD-RUDRAPRAYAG__2026-04-09,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-09,30.2844,78.9811,126.0,354.0,714.0,838.0,0.17647058823529413,8.0,0.4967397747480735,19,0.55,4,895,32,0.43,0.2831416716064019,4032.0,354.6721991701245,0.5221255910823305,1,proxy
IN-RUD-RUDRAPRAYAG__2026-04-10,IN-RUD-RUDRAPRAYAG,Uttarakhand,Rudraprayag,2026-04-10,30.2844,78.9811,134.0,378.0,770.0,972.0,0.17402597402597403,8.0,0.5761707172495554,19,0.55,4,895,32,0.43,0.3284173088322466,4288.0,443.65145228215766,0.5548127601264334,1,proxy
IN-SAT-SATARA__2026-04-01,IN-SAT-SATARA,Maharashtra,Satara,2026-04-01,17.6805,74.0183,38.0,38.0,38.0,38.0,1.0,38.0,0.022525192649673977,26,0.45,3,742,23,0.55,0.010136336692353289,874.0,0.8559573206876111,0.17740587879619507,0,proxy
IN-SAT-SATARA__2026-04-02,IN-SAT-SATARA,Maharashtra,Satara,2026-04-02,17.6805,74.0183,43.0,81.0,81.0,81.0,0.5308641975308642,5.0,0.048014226437462955,26,0.45,3,742,23,0.55,0.021606401896858328,989.0,3.8891523414344995,0.1888719412726269,0,proxy
IN-SAT-SATARA__2026-04-03,IN-SAT-SATARA,Maharashtra,Satara,2026-04-03,17.6805,74.0183,52.0,133.0,133.0,133.0,0.39097744360902253,9.0,0.07883817427385892,26,0.45,3,742,23,0.55,0.035477178423236506,1196.0,10.485477178423237,0.22375901893968614,0,proxy
IN-SAT-SATARA__2026-04-04,IN-SAT-SATARA,Maharashtra,Satara,2026-04-04,17.6805,74.0183,57.0,152.0,190.0,190.0,0.3,5.0,0.11262596324836989,26,0.45,3,742,23,0.55,0.05068168346176644,1311.0,21.39893301719028,0.24355796003656663,0,proxy
IN-SAT-SATARA__2026-04-05,IN-SAT-SATARA,Maharashtra,Satara,2026-04-05,17.6805,74.0183,62.0,171.0,252.0,252.0,0.24603174603174602,5.0,0.14937759336099585,26,0.45,3,742,23,0.55,0.06721991701244813,1426.0,37.643153526970956,0.2660999218092338,0,proxy
IN-SAT-SATARA__2026-04-06,IN-SAT-SATARA,Maharashtra,Satara,2026-04-06,17.6805,74.0183,67.0,186.0,319.0,319.0,0.21003134796238246,5.0,0.1890930646117368,26,0.45,3,742,23,0.55,0.08509187907528155,1541.0,60.32068761114404,0.2885416636445987,0,proxy
IN-SAT-SATARA__2026-04-07,IN-SAT-SATARA,Maharashtra,Satara,2026-04-07,17.6805,74.0183,72.0,201.0,391.0,391.0,0.18414322250639387,5.0,0.23177237700059278,26,0.45,3,742,23,0.55,0.10429756965026674,1656.0,90.62299940723177,0.312031510901513,0,proxy
IN-SAT-SATARA__2026-04-08,IN-SAT-SATARA,Maharashtra,Satara,2026-04-08,17.6805,74.0183,77.0,216.0,430.0,468.0,0.17906976744186046,5.0,0.27741553052756374,26,0.45,3,742,23,0.55,0.12483698873740368,1771.0,119.2886781268524,0.3318925405030536,0,proxy
IN-SAT-SATARA__2026-04-09,IN-SAT-SATARA,Maharashtra,Satara,2026-04-09,17.6805,74.0183,82.0,231.0,469.0,550.0,0.17484008528784648,5.0,0.3260225251926497,26,0.45,3,742,23,0.55,0.14671013633669233,1886.0,152.9045643153527,0.35218629091075904,0,proxy
IN-SAT-SATARA__2026-04-10,IN-SAT-SATARA,Maharashtra,Satara,2026-04-10,17.6805,74.0183,87.0,246.0,504.0,637.0,0.17261904761904762,5.0,0.3775933609958506,26,0.45,3,742,23,0.55,0.16991701244813276,2001.0,190.30705394190872,0.3724204544323215,0,proxy
IN-SEN-SENAPATI__2026-04-01,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-01,25.267,94.022,30.0,30.0,30.0,30.0,1.0,30.0,0.01778304682868998,21,0.44,3,1061,28,0.5,0.00889152341434499,840.0,0.5334914048606995,0.1849677128366109,0,proxy
IN-SEN-SENAPATI__2026-04-02,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-02,25.267,94.022,36.0,66.0,66.0,66.0,0.5454545454545454,6.0,0.03912270302311796,21,0.44,3,1061,28,0.5,0.01956135151155898,1008.0,2.5820983995257856,0.19767395810987656,0,proxy
IN-SEN-SENAPATI__2026-04-03,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-03,25.267,94.022,42.0,108.0,108.0,108.0,0.3888888888888889,6.0,0.06401896858328393,21,0.44,3,1061,28,0.5,0.032009484291641965,1176.0,6.9140486069946645,0.22354413589016572,0,proxy
IN-SEN-SENAPATI__2026-04-04,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-04,25.267,94.022,48.0,126.0,156.0,156.0,0.3076923076923077,6.0,0.09247184350918791,21,0.44,3,1061,28,0.5,0.046235921754593956,1344.0,14.425607587433314,0.24379631446066705,0,proxy
IN-SEN-SENAPATI__2026-04-05,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-05,25.267,94.022,54.0,144.0,210.0,210.0,0.2571428571428571,6.0,0.12448132780082988,21,0.44,3,1061,28,0.5,0.06224066390041494,1512.0,26.141078838174273,0.2653204459744907,0,proxy
IN-SEN-SENAPATI__2026-04-06,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-06,25.267,94.022,60.0,162.0,270.0,270.0,0.2222222222222222,6.0,0.16004742145820983,21,0.44,3,1061,28,0.5,0.08002371072910491,1680.0,43.21280379371665,0.2881165304316365,0,proxy
IN-SEN-SENAPATI__2026-04-07,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-07,25.267,94.022,66.0,180.0,336.0,336.0,0.19642857142857142,6.0,0.1991701244813278,21,0.44,3,1061,28,0.5,0.0995850622406639,1848.0,66.92116182572613,0.31218456783210463,0,proxy
IN-SEN-SENAPATI__2026-04-08,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-08,25.267,94.022,72.0,198.0,378.0,408.0,0.19047619047619047,6.0,0.24184943687018376,21,0.44,3,1061,28,0.5,0.12092471843509188,2016.0,91.41908713692946,0.3338322504835872,0,proxy
IN-SEN-SENAPATI__2026-04-09,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-09,25.267,94.022,78.0,216.0,420.0,486.0,0.18571428571428572,6.0,0.2880853586247777,21,0.44,3,1061,28,0.5,0.14404267931238884,2184.0,120.99585062240664,0.3560134245399305,0,proxy
IN-SEN-SENAPATI__2026-04-10,IN-SEN-SENAPATI,Manipur,Senapati,2026-04-10,25.267,94.022,84.0,234.0,462.0,570.0,0.18181818181818182,6.0,0.3378778897451097,21,0.44,3,1061,28,0.5,0.16893894487255484,2352.0,156.09958506224066,0.3787280900011345,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-01,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-01,25.289,90.568,27.0,27.0,27.0,27.0,1.0,27.0,0.016004742145820983,26,0.42,3,920,24,0.56,0.007042086544161231,648.0,0.43212803793716653,0.1630216122289701,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-02,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-02,25.289,90.568,33.0,60.0,60.0,60.0,0.55,6.0,0.03556609365737996,26,0.42,3,920,24,0.56,0.01564908120924718,792.0,2.133965619442798,0.17540792896485835,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-03,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-03,25.289,90.568,39.0,99.0,99.0,99.0,0.3939393939393939,6.0,0.05868405453467694,26,0.42,3,920,24,0.56,0.02582098399525785,936.0,5.809721398933017,0.19966992004213663,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-04,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-04,25.289,90.568,45.0,117.0,144.0,144.0,0.3125,6.0,0.08535862477771192,26,0.42,3,920,24,0.56,0.03755779490219324,1080.0,12.291641967990516,0.21915808420381028,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-05,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-05,25.289,90.568,51.0,135.0,195.0,195.0,0.26153846153846155,6.0,0.11558980438648489,26,0.42,3,920,24,0.56,0.05085951393005335,1224.0,22.540011855364554,0.23990112958385065,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-06,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-06,25.289,90.568,57.0,153.0,252.0,252.0,0.2261904761904762,6.0,0.14937759336099585,26,0.42,3,920,24,0.56,0.06572614107883816,1368.0,37.643153526970956,0.26189905618225773,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-07,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-07,25.289,90.568,63.0,171.0,315.0,315.0,0.2,6.0,0.18672199170124482,26,0.42,3,920,24,0.56,0.0821576763485477,1512.0,58.81742738589212,0.2851518639990315,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-08,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-08,25.289,90.568,69.0,189.0,357.0,384.0,0.19327731092436976,6.0,0.22762299940723177,26,0.42,3,920,24,0.56,0.10015411973918197,1656.0,81.26141078838174,0.30633647611109505,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-09,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-09,25.289,90.568,75.0,207.0,399.0,459.0,0.18796992481203006,6.0,0.2720806164789567,26,0.42,3,920,24,0.56,0.11971547125074093,1800.0,108.56016597510373,0.32803750790306363,0,proxy
IN-SGH-SOUTHGAROHILLS__2026-04-10,IN-SGH-SOUTHGAROHILLS,Meghalaya,South Garo Hills,2026-04-10,25.289,90.568,81.0,225.0,441.0,540.0,0.1836734693877551,6.0,0.32009484291641965,26,0.42,3,920,24,0.56,0.14084173088322463,1944.0,141.16182572614107,0.3502549593749375,0,proxy
IN-SHI-SHIMLA__2026-04-01,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-01,31.1048,77.1734,83.0,83.0,83.0,83.0,1.0,83.0,0.04919976289270895,16,0.58,4,2206,36,0.37,0.03099585062240664,2988.0,4.083580320094843,0.3302010242560568,0,proxy
IN-SHI-SHIMLA__2026-04-02,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-02,31.1048,77.1734,92.0,175.0,175.0,175.0,0.5257142857142857,9.0,0.1037344398340249,16,0.58,4,2206,36,0.37,0.06535269709543569,3312.0,18.153526970954356,0.35269065077435585,0,proxy
IN-SHI-SHIMLA__2026-04-03,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-03,31.1048,77.1734,101.0,276.0,276.0,276.0,0.36594202898550726,9.0,0.16360403082394784,16,0.58,4,2206,36,0.37,0.10307053941908714,3636.0,45.154712507409606,0.41108335407454993,1,proxy
IN-SHI-SHIMLA__2026-04-04,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-04,31.1048,77.1734,110.0,303.0,386.0,386.0,0.2849740932642487,9.0,0.22880853586247776,16,0.58,4,2206,36,0.37,0.144149377593361,3960.0,88.32009484291642,0.45019545075707673,1,proxy
IN-SHI-SHIMLA__2026-04-05,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-05,31.1048,77.1734,119.0,330.0,505.0,505.0,0.23564356435643563,9.0,0.2993479549496147,16,0.58,4,2206,36,0.37,0.18858921161825726,4284.0,151.17071724955542,0.49127095996069253,1,proxy
IN-SHI-SHIMLA__2026-04-06,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-06,31.1048,77.1734,128.0,357.0,633.0,633.0,0.20221169036334913,9.0,0.3752222880853586,16,0.58,4,2206,36,0.37,0.23639004149377593,4608.0,237.51570835803201,0.5343098816853971,1,proxy
IN-SHI-SHIMLA__2026-04-07,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-07,31.1048,77.1734,140.0,387.0,773.0,773.0,0.18111254851228978,12.0,0.4582098399525785,16,0.58,4,2206,36,0.37,0.2886721991701245,5040.0,354.1962062833432,0.5845536626859158,1,proxy
IN-SHI-SHIMLA__2026-04-08,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-08,31.1048,77.1734,149.0,417.0,839.0,922.0,0.17759237187127533,9.0,0.5465323058684054,16,0.58,4,2206,36,0.37,0.3443153526970954,5364.0,458.5406046235921,0.6215485532562373,1,proxy
IN-SHI-SHIMLA__2026-04-09,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-09,31.1048,77.1734,158.0,447.0,905.0,1080.0,0.17458563535911603,9.0,0.6401896858328393,16,0.58,4,2206,36,0.37,0.40331950207468875,5688.0,579.3716656787195,0.6606703504806334,1,proxy
IN-SHI-SHIMLA__2026-04-10,IN-SHI-SHIMLA,Himachal Pradesh,Shimla,2026-04-10,31.1048,77.1734,167.0,474.0,971.0,1247.0,0.17198764160659114,9.0,0.7391819798458803,16,0.58,4,2206,36,0.37,0.4656846473029046,6012.0,717.7457024303498,0.6997866238992873,1,proxy
IN-TAW-TAWANG__2026-04-01,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-01,27.5861,91.863,18.0,18.0,18.0,18.0,1.0,18.0,0.01066982809721399,8,0.43,3,3048,29,0.46,0.005761707172495555,522.0,0.19205690574985182,0.19953852443271752,0,proxy
IN-TAW-TAWANG__2026-04-02,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-02,27.5861,91.863,23.0,41.0,41.0,41.0,0.5609756097560976,5.0,0.024303497332542976,8,0.43,3,3048,29,0.46,0.013123888559573207,667.0,0.996443390634262,0.20964327711837416,0,proxy
IN-TAW-TAWANG__2026-04-03,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-03,27.5861,91.863,28.0,69.0,69.0,69.0,0.4057971014492754,5.0,0.04090100770598696,8,0.43,3,3048,29,0.46,0.02208654416123296,812.0,2.8221695317131004,0.22776135615661047,0,proxy
IN-TAW-TAWANG__2026-04-04,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-04,27.5861,91.863,33.0,84.0,102.0,102.0,0.3235294117647059,5.0,0.06046235921754594,8,0.43,3,3048,29,0.46,0.03264967397747481,957.0,6.167160640189686,0.2432168228563226,0,proxy
IN-TAW-TAWANG__2026-04-05,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-05,27.5861,91.863,38.0,99.0,140.0,140.0,0.2714285714285714,5.0,0.08298755186721991,8,0.43,3,3048,29,0.46,0.044813278008298756,1102.0,11.618257261410788,0.25974173463377864,0,proxy
IN-TAW-TAWANG__2026-04-06,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-06,27.5861,91.863,43.0,114.0,183.0,183.0,0.23497267759562843,5.0,0.1084765856550089,8,0.43,3,3048,29,0.46,0.058577356253704804,1247.0,19.851215174866628,0.2773360914889785,0,proxy
IN-TAW-TAWANG__2026-04-07,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-07,27.5861,91.863,48.0,129.0,231.0,231.0,0.2077922077922078,5.0,0.13692946058091288,8,0.43,3,3048,29,0.46,0.07394190871369295,1392.0,31.630705394190873,0.2959998934219222,0,proxy
IN-TAW-TAWANG__2026-04-08,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-08,27.5861,91.863,53.0,144.0,266.0,284.0,0.19924812030075187,5.0,0.16834617664493184,8,0.43,3,3048,29,0.46,0.09090693538826321,1537.0,44.78008298755187,0.313517755817225,0,proxy
IN-TAW-TAWANG__2026-04-09,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-09,27.5861,91.863,58.0,159.0,301.0,342.0,0.19269102990033224,5.0,0.2027267338470658,8,0.43,3,3048,29,0.46,0.10947243627741554,1682.0,61.02074688796681,0.33148967867488716,0,proxy
IN-TAW-TAWANG__2026-04-10,IN-TAW-TAWANG,Arunachal Pradesh,Tawang,2026-04-10,27.5861,91.863,63.0,174.0,336.0,405.0,0.1875,5.0,0.24007113218731477,8,0.43,3,3048,29,0.46,0.12963841138114998,1827.0,80.66390041493776,0.3499156619949085,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-01,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-01,30.3783,78.48,53.0,53.0,53.0,53.0,1.0,53.0,0.03141671606401897,18,0.51,4,1550,31,0.44,0.017593360995850623,1643.0,1.6650859513930052,0.24668280157653721,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-02,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-02,30.3783,78.48,60.0,113.0,113.0,113.0,0.5309734513274337,7.0,0.06698280972139893,18,0.51,4,1550,31,0.44,0.037510373443983405,1860.0,7.569057498518079,0.2630336759456341,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-03,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-03,30.3783,78.48,71.0,184.0,184.0,184.0,0.3858695652173913,11.0,0.10906935388263189,18,0.51,4,1550,31,0.44,0.06107883817427386,2201.0,20.068761114404268,0.309364824894109,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-04,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-04,30.3783,78.48,78.0,209.0,262.0,262.0,0.29770992366412213,7.0,0.15530527563722585,18,0.51,4,1550,31,0.44,0.08697095435684649,2418.0,40.68998221695317,0.3373315365475785,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-05,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-05,30.3783,78.48,85.0,234.0,347.0,347.0,0.24495677233429394,7.0,0.20569057498518079,18,0.51,4,1550,31,0.44,0.11518672199170125,2635.0,71.37462951985773,0.3684970255682761,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-06,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-06,30.3783,78.48,92.0,255.0,439.0,439.0,0.20956719817767655,7.0,0.26022525192649676,18,0.51,4,1550,31,0.44,0.1457261410788382,2852.0,114.23888559573207,0.40001805134311275,0,proxy
IN-TEH-TEHRIGARHWAL__2026-04-07,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-07,30.3783,78.48,99.0,276.0,538.0,538.0,0.18401486988847585,7.0,0.31890930646117366,18,0.51,4,1550,31,0.44,0.17858921161825728,3069.0,171.57320687611144,0.43304293923094017,1,proxy
IN-TEH-TEHRIGARHWAL__2026-04-08,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-08,30.3783,78.48,106.0,297.0,591.0,644.0,0.1793570219966159,7.0,0.3817427385892116,18,0.51,4,1550,31,0.44,0.2137759336099585,3286.0,225.60995850622405,0.4610486123086813,1,proxy
IN-TEH-TEHRIGARHWAL__2026-04-09,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-09,30.3783,78.48,113.0,318.0,644.0,757.0,0.17546583850931677,7.0,0.44872554831061057,18,0.51,4,1550,31,0.44,0.25128630705394195,3503.0,288.9792531120332,0.4896966090378748,1,proxy
IN-TEH-TEHRIGARHWAL__2026-04-10,IN-TEH-TEHRIGARHWAL,Uttarakhand,Tehri Garhwal,2026-04-10,30.3783,78.48,120.0,339.0,693.0,877.0,0.17316017316017315,7.0,0.5198577356253705,18,0.51,4,1550,31,0.44,0.29112033195020753,3720.0,360.2614107883818,0.518494621726213,1,proxy
IN-THR-THRISSUR__2026-04-01,IN-THR-THRISSUR,Kerala,Thrissur,2026-04-01,10.5276,76.2144,15.0,15.0,15.0,15.0,1.0,15.0,0.00889152341434499,29,0.29,2,20,11,0.62,0.0033787788974510963,165.0,0.13337285121517486,0.07752415396150675,0,proxy
